Date Time(UTC),RecordNum,#ClkTicks,PTB110_mb,P4_mb,P1_mb,Vbat,T1_C,RH1,N1Cts,N2Cts,N1ETsec,N2ETsec,N1T(C),N1RH,N2T(C),N2RH,T_CS215,RH_CS215,GpsUTC,LatDec,LongDec,Alt,Qual,NumSats,HDOP,Speed_kmh,COG,SpeedQuality,strDate,N,NM,ah,correct_h,correct_p,correct_inc,N_smooth,N_smooth_std,moisture,moisture_%
2019-07-08 04:47:20,2,10, 1001.70000, 1001.80000, 1000.50000,   15.80200,   23.90000,   36.40000,42,35,21,21,   24.00000,   44.90000,   24.10000,   45.40000,   21.90000,   36.90000,44743,   51.35321,   12.43393,  167.80000,    1.00000,08,0.9,    0.39000,  122.49000,A,80719.00000,11388.38399,  165.84600,    7.12011,    1.03845,    0.91858,    0.90445, 9503.98230, 1902.26874,    0.09524,    9.52373
2019-07-08 04:47:30,3,20, 1001.76000, 1001.90000, 1000.40000,   15.80600,   24.00000,   36.30000,16,15,10,10,   24.10000,   44.70000,   24.20000,   45.20000,   21.90000,   37.00000,44753,   51.35320,   12.43395,  169.00000,    1.00000,09,0.8,    0.22000,  122.49000,A,80719.00000, 9539.22663,  167.48633,    7.13941,    1.03855,    0.91899,    0.89560,10529.77575,  931.61260,    0.05045,    5.04461
2019-07-08 04:47:40,4,30, 1001.71000, 1001.90000, 1000.40000,   15.80700,   24.00000,   36.30000,16,19,10,10,   24.20000,   44.60000,   24.30000,   45.10000,   21.90000,   37.00000,44803,   51.35320,   12.43395,  168.20000,    1.00000,07,0.9,    0.00000,  122.49000,A,80719.00000,10661.71663,  169.12667,    7.13941,    1.03855,    0.91865,    0.88691,10154.45128,  568.97923,    0.06477,    6.47655
2019-07-08 04:47:50,5,40, 1001.76000, 1001.80000, 1000.40000,   15.80600,   24.00000,   36.30000,12,22,10,10,   24.30000,   44.40000,   24.40000,   44.90000,   21.90000,   37.10000,44813,   51.35320,   12.43395,  166.80000,    1.00000,08,0.9,    0.00000,  122.49000,A,80719.00000,10262.41058,  170.76700,    7.15870,    1.03866,    0.91899,    0.87839, 9086.72508, 2390.50822,    0.11989,   11.98938
2019-07-08 04:48:00,6,50, 1001.72000, 1001.80000, 1000.40000,   15.81000,   24.10000,   36.20000,10,11,10,10,   24.40000,   44.30000,   24.40000,   44.80000,   21.90000,   37.00000,44823,   51.35320,   12.43395,  166.70000,    1.00000,08,0.9,    0.00000,  122.49000,A,80719.00000, 6336.04802,  170.76700,    7.13941,    1.03855,    0.91871,    0.87839, 8649.93185, 2055.00793,    0.15175,   15.17480
2019-07-08 04:48:10,7,60, 1001.72000, 1001.80000, 1000.40000,   15.81300,   24.10000,   36.20000,16,15,10,10,   24.40000,   44.20000,   24.50000,   44.70000,   21.90000,   36.80000,44833,   51.35320,   12.43395,  166.60000,    1.00000,08,0.9,    0.00000,  122.49000,A,80719.00000, 9351.33695,  170.76700,    7.10082,    1.03834,    0.91871,    0.87839, 7346.50929, 1736.25034,    0.31737,   31.73669
2019-07-08 04:48:20,8,70, 1001.73000, 1001.80000, 1000.40000,   15.81500,   24.10000,   36.20000,14,7,10,10,   24.50000,   44.10000,   24.60000,   44.60000,   21.90000,   36.90000,44843,   51.35321,   12.43392,  164.40000,    1.00000,08,0.9,    0.00000,  122.49000,A,80719.00000, 6352.14289,  170.32975,    7.12011,    1.03845,    0.91878,    0.88064, 8570.12440, 1948.59438,    0.15841,   15.84109
2019-07-08 04:48:30,9,80, 1001.72000, 1001.70000, 1000.40000,   15.81600,   24.20000,   36.20000,18,15,10,10,   24.50000,   44.00000,   24.60000,   44.50000,   21.90000,   36.90000,44853,   51.35321,   12.43392,  164.40000,    1.00000,09,0.8,    0.00000,  122.49000,A,80719.00000,10006.89338,  169.89250,    7.12011,    1.03845,    0.91871,    0.88291, 8088.25389, 1834.19949,    0.20596,   20.59630
2019-07-08 04:48:40,10,90, 1001.74000, 1001.80000, 1000.40000,   15.81700,   24.20000,   36.20000,10,16,10,10,   24.60000,   43.90000,   24.70000,   44.40000,   21.90000,   36.90000,44903,   51.35321,   12.43392,  162.80000,    1.00000,08,0.9,    0.00000,  122.49000,A,80719.00000, 7905.72541,  169.45525,    7.12011,    1.03845,    0.91885,    0.88519, 8916.83949, 1052.80593,    0.13144,   13.14384
2019-07-08 04:48:50,11,100, 1001.71000, 1001.70000, 1000.40000,   15.81800,   24.20000,   36.20000,16,13,10,10,   24.60000,   43.80000,   24.70000,   44.30000,   21.90000,   36.80000,44913,   51.35322,   12.43390,  160.80000,    1.00000,08,0.9,    0.00000,  122.49000,A,80719.00000, 8837.89967,  169.01800,    7.10082,    1.03834,    0.91865,    0.88748, 8018.76034,  768.87891,    0.21407,   21.40743
2019-07-08 04:49:00,12,110, 1001.71000, 1001.80000, 1000.40000,   15.81900,   24.20000,   36.20000,13,11,10,10,   24.70000,   43.70000,   24.70000,   44.30000,   21.90000,   36.60000,44923,   51.35322,   12.43390,  159.90000,    1.00000,09,0.8,    0.00000,  122.49000,A,80719.00000, 7312.65593,  169.01800,    7.06223,    1.03814,    0.91865,    0.88748, 8328.81477,  880.01994,    0.18050,   18.05018
2019-07-08 04:49:10,13,120, 1001.72000, 1001.70000, 1000.40000,   15.82000,   24.30000,   36.10000,14,15,10,10,   24.70000,   43.70000,   24.80000,   44.20000,   21.90000,   36.50000,44933,   51.35321,   12.43390,  158.60000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 8835.88872,  169.01800,    7.04293,    1.03803,    0.91871,    0.88748, 8946.41663, 1691.73478,    0.12936,   12.93569
2019-07-08 04:49:20,14,130, 1001.73000, 1001.80000, 1000.40000,   15.81600,   24.30000,   36.10000,18,17,10,10,   24.70000,   43.60000,   24.80000,   44.20000,   21.90000,   36.50000,44943,   51.35322,   12.43389,  157.20000,    1.00000,09,1.0,    0.00000,  122.49000,A,80719.00000,10690.70523,  168.60825,    7.04293,    1.03803,    0.91878,    0.88964, 8754.56437, 1978.05724,    0.14344,   14.34419
2019-07-08 04:49:30,15,140, 1001.72000, 1001.80000, 1000.40000,   15.82400,   24.30000,   36.10000,11,11,10,10,   24.80000,   43.60000,   24.80000,   44.10000,   21.90000,   36.70000,44953,   51.35320,   12.43390,  152.90000,    1.00000,08,1.3,    0.00000,  122.49000,A,80719.00000, 6737.09917,  168.19850,    7.08152,    1.03824,    0.91871,    0.89180, 8674.54501, 1977.97806,    0.14975,   14.97516
2019-07-08 04:49:40,16,150, 1001.74000, 1001.70000, 1000.40000,   15.82500,   24.30000,   36.10000,12,16,10,10,   24.80000,   43.60000,   24.80000,   44.10000,   21.90000,   36.60000,45003,   51.35320,   12.43390,  152.30000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 8595.83063,  167.78875,    7.06223,    1.03814,    0.91885,    0.89398, 8085.84961, 1179.56401,    0.20624,   20.62375
2019-07-08 04:49:50,17,160, 1001.74000, 1001.70000, 1000.40000,   15.82700,   24.40000,   36.10000,16,13,10,10,   24.80000,   43.50000,   24.90000,   44.10000,   21.90000,   36.60000,45013,   51.35320,   12.43390,  152.30000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 8924.61903,  167.37900,    7.06223,    1.03814,    0.91885,    0.89617, 8200.35261,  983.56299,    0.19362,   19.36218
2019-07-08 04:50:00,18,170, 1001.76000, 1001.60000, 1000.30000,   15.82700,   24.40000,   36.10000,10,13,10,10,   24.80000,   43.50000,   24.90000,   44.00000,   21.90000,   36.80000,45023,   51.35319,   12.43390,  152.30000,    1.00000,09,0.9,    0.00000,  122.49000,A,80719.00000, 7080.60817,  167.37900,    7.10082,    1.03834,    0.91899,    0.89617, 8412.38687, 1163.54476,    0.17250,   17.24973
2019-07-08 04:50:10,19,180, 1001.72000, 1001.70000, 1000.30000,   15.82900,   24.40000,   36.00000,13,17,10,10,   24.90000,   43.50000,   24.90000,   44.00000,   21.90000,   36.70000,45033,   51.35317,   12.43385,  147.50000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 9231.93342,  167.37900,    7.08152,    1.03824,    0.91871,    0.89617, 8412.67212, 1163.73322,    0.17247,   17.24706
2019-07-08 04:50:20,20,190, 1001.74000, 1001.60000, 1000.40000,   15.83000,   24.40000,   36.00000,13,16,10,10,   24.90000,   43.40000,   24.90000,   43.90000,   21.90000,   36.70000,45043,   51.35317,   12.43384,  146.70000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 8925.47479,  167.37975,    7.08152,    1.03824,    0.91885,    0.89617, 9437.97915,  640.87043,    0.09883,    9.88287
2019-07-08 04:50:30,21,200, 1001.74000, 1001.60000, 1000.30000,   15.83100,   24.50000,   36.00000,18,15,10,10,   24.90000,   43.40000,   25.00000,   43.90000,   21.90000,   36.70000,45053,   51.35317,   12.43384,  146.50000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000,10156.52925,  167.38050,    7.08152,    1.03824,    0.91885,    0.89616, 8720.71237, 1548.38597,    0.14608,   14.60781
2019-07-08 04:50:40,22,210, 1001.78000, 1001.60000, 1000.40000,   15.83300,   24.50000,   35.90000,6,17,10,10,   24.90000,   43.40000,   25.00000,   43.90000,   21.90000,   36.60000,45103,   51.35317,   12.43383,  146.20000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 7080.13306,  167.38125,    7.06223,    1.03814,    0.91912,    0.89616, 8619.11823, 1538.19870,    0.15429,   15.42857
2019-07-08 04:50:50,23,220, 1001.83000, 1001.60000, 1000.30000,   15.83300,   24.50000,   35.90000,18,10,10,10,   24.90000,   43.30000,   25.00000,   43.90000,   21.90000,   36.40000,45113,   51.35317,   12.43383,  145.90000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 8620.69238,  167.38200,    7.02363,    1.03793,    0.91946,    0.89615, 7901.72183,  775.38934,    0.22861,   22.86139
2019-07-08 04:51:00,24,230, 1001.82000, 1001.70000, 1000.40000,   15.83500,   24.50000,   35.90000,14,12,10,10,   25.00000,   43.30000,   25.00000,   43.80000,   21.90000,   36.40000,45123,   51.35313,   12.43383,  146.10000,    1.00000,10,0.8,    0.07000,  122.49000,A,80719.00000, 8004.34006,  167.38200,    7.02363,    1.03793,    0.91939,    0.89615, 9134.32855, 1456.39935,    0.11683,   11.68291
2019-07-08 04:51:10,25,240, 1001.87000, 1001.70000, 1000.40000,   15.83600,   24.60000,   35.90000,14,21,10,10,   25.00000,   43.30000,   25.00000,   43.80000,   21.90000,   36.30000,45133,   51.35308,   12.43384,  145.20000,    1.00000,10,0.8,    0.07000,  122.49000,A,80719.00000,10777.95321,  167.38200,    7.00434,    1.03782,    0.91973,    0.89615, 8721.04199, 1808.41179,    0.14605,   14.60522
2019-07-08 04:51:20,26,250, 1001.87000, 1001.70000, 1000.40000,   15.83700,   24.60000,   35.90000,12,12,10,10,   25.00000,   43.30000,   25.10000,   43.80000,   21.90000,   36.40000,45143,   51.35307,   12.43386,  144.00000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 7380.83269,  167.62025,    7.02363,    1.03793,    0.91973,    0.89488, 8101.77023, 2398.40479,    0.20443,   20.44276
2019-07-08 04:51:30,27,260, 1001.93000, 1001.70000, 1000.40000,   15.84000,   24.60000,   35.90000,8,12,10,10,   25.00000,   43.20000,   25.10000,   43.80000,   21.90000,   36.70000,45153,   51.35307,   12.43386,  143.80000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 6146.52479,  167.85850,    7.08152,    1.03824,    0.92013,    0.89361, 7677.12267, 1698.23981,    0.26008,   26.00793
2019-07-08 04:51:40,28,270, 1001.82000, 1001.70000, 1000.30000,   15.84000,   24.60000,   35.90000,18,13,10,10,   25.00000,   43.20000,   25.10000,   43.80000,   21.90000,   36.50000,45203,   51.35307,   12.43385,  143.30000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000, 9504.01054,  168.09675,    7.04293,    1.03803,    0.91939,    0.89234, 8889.79966, 2493.56427,    0.13337,   13.33689
2019-07-08 04:51:50,29,280, 1001.79000, 1001.70000, 1000.40000,   15.84000,   24.60000,   35.80000,14,22,10,10,   25.10000,   43.20000,   25.10000,   43.70000,   21.90000,   36.50000,45213,   51.35308,   12.43385,  142.90000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000,11018.86366,  168.33500,    7.04293,    1.03803,    0.91919,    0.89108, 9392.50822, 1684.87602,    0.10137,   10.13657
2019-07-08 04:52:00,30,290, 1001.81000, 1001.70000, 1000.30000,   15.83200,   24.70000,   35.80000,12,13,10,10,   25.10000,   43.20000,   25.10000,   43.70000,   21.90000,   36.70000,45223,   51.35308,   12.43385,  142.40000,    1.00000,09,0.9,    0.00000,  122.49000,A,80719.00000, 7654.65046,  168.33500,    7.08152,    1.03824,    0.91932,    0.89108, 8877.53157, 1860.68449,    0.13425,   13.42537
2019-07-08 04:52:10,31,300, 1001.78000, 1001.70000, 1000.30000,   15.84300,   24.70000,   35.80000,17,9,10,10,   25.10000,   43.20000,   25.10000,   43.70000,   21.90000,   36.70000,45233,   51.35308,   12.43375,  131.60000,    1.00000,10,0.8,    0.22000,  122.49000,A,80719.00000, 7959.08060,  168.33500,    7.08152,    1.03824,    0.91912,    0.89108, 9304.99681, 2599.30018,    0.10640,   10.63992
2019-07-08 04:52:20,32,310, 1001.84000, 1001.70000, 1000.30000,   15.84400,   24.70000,   35.80000,19,21,10,10,   25.10000,   43.10000,   25.20000,   43.60000,   21.90000,   36.70000,45243,   51.35306,   12.43370,  127.20000,    1.00000,10,0.8,    0.11000,  122.49000,A,80719.00000,12301.25938,  167.63550,    7.08152,    1.03824,    0.91953,    0.89480, 9737.63606, 2275.05556,    0.08333,    8.33281
2019-07-08 04:52:30,33,320, 1001.82000, 1001.70000, 1000.30000,   15.84500,   24.70000,   35.80000,13,16,10,10,   25.10000,   43.10000,   25.20000,   43.60000,   21.80000,   36.70000,45253,   51.35307,   12.43363,  121.50000,    1.00000,09,0.9,    0.54000,  122.49000,A,80719.00000, 8952.56820,  166.93600,    7.04077,    1.03802,    0.91939,    0.89855,10907.20101, 1743.30604,    0.03788,    3.78822
2019-07-08 04:52:40,34,330, 1001.79000, 1001.70000, 1000.30000,   15.58400,   24.80000,   35.80000,19,18,10,10,   25.10000,   43.10000,   25.20000,   43.60000,   21.80000,   36.70000,45303,   51.35308,   12.43356,  117.30000,    1.00000,10,0.8,    1.91000,  122.49000,A,80719.00000,11467.77545,  166.23650,    7.04077,    1.03802,    0.91919,    0.90233, 9088.53465, 2314.25511,    0.11978,   11.97760
2019-07-08 04:52:50,35,340, 1001.80000, 1001.80000, 1000.40000,   15.83700,   24.80000,   35.70000,8,14,10,10,   25.20000,   43.10000,   25.20000,   43.60000,   21.80000,   36.30000,45313,   51.35308,   12.43351,  112.00000,    1.00000,10,0.8,    0.41000,  122.49000,A,80719.00000, 6845.26030,  165.53700,    6.96403,    1.03761,    0.91926,    0.90614, 7868.32351, 3212.51393,    0.23298,   23.29807
2019-07-08 04:53:00,36,350, 1001.93000, 1001.80000, 1000.40000,   15.84000,   24.80000,   35.70000,10,7,10,10,   25.20000,   43.10000,   25.20000,   43.60000,   21.80000,   35.80000,45323,   51.35308,   12.43353,  119.90000,    1.00000,10,0.8,    0.20000,  122.49000,A,80719.00000, 5291.93478,  165.53700,    6.86810,    1.03709,    0.92013,    0.90614, 7882.08709, 3235.65111,    0.23117,   23.11689
2019-07-08 04:53:10,37,360, 1001.87000, 1001.80000, 1000.40000,   15.84200,   24.80000,   35.70000,15,22,10,10,   25.20000,   43.10000,   25.20000,   43.60000,   21.60000,   35.90000,45333,   51.35307,   12.43354,  124.00000,    1.00000,10,0.8,    0.26000,  122.49000,A,80719.00000,11509.06620,  165.53700,    6.80815,    1.03676,    0.91973,    0.90614, 8511.51354, 3114.50678,    0.16350,   16.34971
2019-07-08 04:53:20,38,370, 1001.83000, 1001.80000, 1000.40000,   15.84600,   24.80000,   35.70000,11,17,10,10,   25.20000,   43.10000,   25.30000,   43.50000,   21.40000,   36.20000,45340,   51.35307,   12.43353,  126.10000,    1.00000,10,0.8,    0.07000,  122.49000,A,80719.00000, 8733.53963,  165.01500,    6.78604,    1.03664,    0.91946,    0.90901,10294.49923, 1419.81612,    0.05918,    5.91849
2019-07-08 04:53:30,39,380, 1001.85000, 1001.80000, 1000.40000,   15.84900,   24.90000,   35.60000,16,18,10,10,   25.20000,   43.00000,   25.30000,   43.50000,   21.10000,   36.90000,45350,   51.35307,   12.43352,  126.40000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000,10640.89186,  164.49300,    6.79796,    1.03671,    0.91959,    0.91189,10120.53914, 1213.59204,    0.06616,    6.61628
2019-07-08 04:53:40,40,390, 1001.85000, 1001.80000, 1000.40000,   15.85000,   24.90000,   35.70000,16,19,10,10,   25.20000,   43.00000,   25.30000,   43.50000,   20.80000,   37.40000,45400,   51.35307,   12.43353,  126.40000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000,10987.18594,  163.97100,    6.77097,    1.03656,    0.91959,    0.91480,10358.82428,  807.24280,    0.05672,    5.67194
2019-07-08 04:53:50,41,400, 1001.84000, 1001.80000, 1000.40000,   15.85000,   24.90000,   35.70000,12,18,10,10,   25.20000,   43.00000,   25.30000,   43.50000,   20.60000,   38.00000,45410,   51.35305,   12.43353,  127.90000,    1.00000,10,0.8,    0.37000,  122.49000,A,80719.00000, 9448.39505,  163.44900,    6.79993,    1.03672,    0.91953,    0.91772, 9961.25074,  888.48595,    0.07298,    7.29816
2019-07-08 04:54:00,42,410, 1001.83000, 1001.80000, 1000.40000,   15.85400,   24.90000,   35.60000,14,16,10,10,   25.30000,   43.00000,   25.30000,   43.50000,   20.40000,   38.50000,45420,   51.35305,   12.43352,  128.00000,    1.00000,09,0.9,    0.00000,  122.49000,A,80719.00000, 9448.17125,  163.44900,    6.80950,    1.03677,    0.91946,    0.91772, 9552.83076,  181.08182,    0.09265,    9.26464
2019-07-08 04:54:10,43,420, 1001.82000, 1001.70000, 1000.40000,   15.85400,   24.90000,   35.60000,15,16,10,10,   25.30000,   42.90000,   25.30000,   43.50000,   20.20000,   38.90000,45430,   51.35305,   12.43352,  128.50000,    1.00000,10,0.8,    0.15000,  122.49000,A,80719.00000, 9761.92599,  163.44900,    6.80033,    1.03672,    0.91939,    0.91772, 9851.87069,  455.38327,    0.07792,    7.79233
2019-07-08 04:54:20,44,430, 1001.83000, 1001.80000, 1000.40000,   15.85600,   25.00000,   35.60000,17,16,10,10,   25.30000,   42.90000,   25.30000,   43.50000,   20.10000,   39.10000,45440,   51.35305,   12.43352,  129.20000,    1.00000,09,0.9,    0.00000,  122.49000,A,80719.00000,10345.51484,  164.18700,    6.79543,    1.03670,    0.91946,    0.91359, 9617.12377,  810.55160,    0.08932,    8.93199
2019-07-08 04:54:30,45,440, 1001.89000, 1001.80000, 1000.40000,   15.85600,   25.00000,   35.60000,11,17,10,10,   25.30000,   42.90000,   25.30000,   43.40000,   20.00000,   39.50000,45450,   51.35304,   12.43352,  130.70000,    1.00000,08,1.0,    0.17000,  122.49000,A,80719.00000, 8743.93047,  164.92500,    6.82488,    1.03685,    0.91986,    0.90950, 9263.48218,  937.31357,    0.10886,   10.88594
2019-07-08 04:54:40,46,450, 1001.86000, 1001.80000, 1000.40000,   15.85700,   25.00000,   35.60000,12,16,10,10,   25.30000,   42.90000,   25.30000,   43.40000,   19.80000,   39.70000,45500,   51.35304,   12.43352,  131.10000,    1.00000,09,0.9,    0.00000,  122.49000,A,80719.00000, 8701.00124,  165.66300,    6.77951,    1.03661,    0.91966,    0.90545, 7981.40891, 1283.72774,    0.21859,   21.85903
2019-07-08 04:54:50,47,460, 1001.88000, 1001.80000, 1000.40000,   15.86000,   25.00000,   35.50000,14,7,10,10,   25.30000,   42.90000,   25.40000,   43.40000,   19.70000,   40.20000,45510,   51.35304,   12.43352,  131.50000,    1.00000,10,0.8,    0.20000,  122.49000,A,80719.00000, 6499.29503,  166.40100,    6.82473,    1.03685,    0.91980,    0.90144, 8469.54182, 1865.31866,    0.16725,   16.72451
2019-07-08 04:55:00,48,470, 1001.86000, 1001.80000, 1000.40000,   15.86100,   25.10000,   35.50000,17,16,10,10,   25.30000,   42.90000,   25.40000,   43.40000,   19.50000,   40.30000,45520,   51.35304,   12.43352,  132.60000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000,10208.32919,  166.40100,    6.76180,    1.03651,    0.91966,    0.90144, 9797.92004, 3113.77211,    0.08044,    8.04438
2019-07-08 04:55:10,49,480, 1001.85000, 1001.80000, 1000.40000,   15.86200,   25.10000,   35.50000,22,19,10,10,   25.40000,   42.80000,   25.40000,   43.40000,   19.40000,   40.90000,45530,   51.35304,   12.43352,  132.60000,    1.00000,10,0.8,    0.00000,  122.49000,A,80719.00000,12686.13590,  166.40100,    6.82223,    1.03684,    0.91959,    0.90144,11567.68548, 1256.34718,    0.01937,    1.93714
2019-07-08 04:55:20,50,490, 1001.85000, 1001.80000, 1000.40000,   15.86300,   25.10000,   35.50000,21,17,10,10,   25.40000,   42.80000,   25.40000,   43.30000,   19.30000,   41.10000,45540,   51.35299,   12.43358,  135.70000,    1.00000,10,0.8,    1.93000,  178.90000,A,80719.00000,11808.59134,  165.68050,    6.81536,    1.03680,    0.91959,    0.90536,10557.16334, 2960.21149,    0.04948,    4.94770
2019-07-08 04:55:30,51,500, 1001.85000, 1001.70000, 1000.30000,   15.86300,   25.10000,   35.50000,14,9,10,10,   25.40000,   42.80000,   25.40000,   43.30000,   19.10000,   41.30000,45550,   51.35299,   12.43339,  138.30000,    1.00000,10,0.8,    4.35000,  162.79000,A,80719.00000, 7176.76277,  164.96000,    6.76829,    1.03655,    0.91959,    0.90931, 9357.03925, 2327.79978,    0.10338,   10.33814
2019-07-08 04:55:40,52,510, 1001.84000, 1001.70000, 1000.40000,   15.86700,   25.20000,   35.50000,16,13,10,10,   25.40000,   42.80000,   25.40000,   43.30000,   18.90000,   41.50000,45600,   51.35298,   12.43339,  138.80000,    1.00000,10,0.8,    0.00000,  162.79000,A,80719.00000, 9085.76362,  164.23950,    6.72126,    1.03629,    0.91953,    0.91330, 9930.20174, 3258.77442,    0.07436,    7.43621
2019-07-08 04:55:50,53,520, 1001.84000, 1001.80000, 1000.40000,   15.86800,   25.20000,   35.40000,22,21,10,10,   25.40000,   42.80000,   25.40000,   43.30000,   18.50000,   42.20000,45610,   51.35298,   12.43339,  138.90000,    1.00000,10,0.8,    0.00000,  162.79000,A,80719.00000,13528.07883,  163.51900,    6.67480,    1.03604,    0.91953,    0.91732,10160.78057, 2979.00256,    0.06451,    6.45068
2019-07-08 04:56:00,54,530, 1001.86000, 1001.70000, 1000.40000,   15.86900,   25.20000,   35.40000,10,15,10,10,   25.40000,   42.80000,   25.50000,   43.30000,   18.20000,   43.30000,45620,   51.35298,   12.43339,  138.90000,    1.00000,10,0.8,    0.00000,  162.79000,A,80719.00000, 7868.49927,  163.51900,    6.72798,    1.03633,    0.91966,    0.91732,11014.99661, 2882.46791,    0.03458,    3.45834
2019-07-08 04:56:10,55,540, 1001.90000, 1001.70000, 1000.30000,   15.86700,   25.20000,   35.40000,19,18,10,10,   25.40000,   42.80000,   25.50000,   43.30000,   17.80000,   44.30000,45630,   51.35285,   12.43351,  140.30000,    1.00000,09,0.9,   11.19000,  145.98000,A,80719.00000,11648.41174,  163.51900,    6.72151,    1.03630,    0.91993,    0.91732, 9443.82234, 1966.95619,    0.09851,    9.85064
2019-07-08 04:56:20,56,550, 1001.89000, 1001.70000, 1000.30000,   15.87100,   25.30000,   35.40000,13,15,10,10,   25.40000,   42.80000,   25.50000,   43.20000,   17.40000,   45.20000,45640,   51.35240,   12.43351,  138.40000,    1.00000,07,1.5,   17.80000,  181.40000,A,80719.00000, 8814.55602,  163.49400,    6.69630,    1.03616,    0.91986,    0.91746, 9337.96699, 2098.28546,    0.10448,   10.44789
2019-07-08 04:56:30,57,560, 1001.81000, 1001.70000, 1000.30000,   15.87100,   25.30000,   35.40000,10,14,10,10,   25.40000,   42.80000,   25.50000,   43.20000,   17.00000,   46.10000,45650,   51.35212,   12.43329,  135.70000,    1.00000,09,0.9,   20.17000,  236.24000,A,80719.00000, 7550.93320,  163.46900,    6.66804,    1.03601,    0.91932,    0.91761, 8496.25844,  833.10168,    0.16485,   16.48490
2019-07-08 04:56:40,58,570, 1001.80000, 1001.70000, 1000.30000,   15.87000,   25.30000,   35.40000,16,13,10,10,   25.40000,   42.70000,   25.50000,   43.20000,   16.60000,   47.00000,45700,   51.35224,   12.43191,  131.80000,    1.00000,09,0.9,   27.82000,  272.37000,A,80719.00000, 9123.28608,  163.44400,    6.63686,    1.03584,    0.91926,    0.91775, 8601.09825,  909.47422,    0.15579,   15.57899
2019-07-08 04:56:50,59,580, 1001.87000, 1001.70000, 1000.30000,   15.87400,   25.30000,   35.40000,17,12,10,10,   25.50000,   42.70000,   25.50000,   43.20000,   16.20000,   48.10000,45710,   51.35182,   12.43155,  132.80000,    1.00000,10,0.8,   22.69000,  179.66000,A,80719.00000, 9129.07547,  163.41900,    6.63047,    1.03580,    0.91973,    0.91789, 8916.68358,  362.87133,    0.13145,   13.14494
2019-07-08 04:57:00,60,590, 1001.82000, 1001.70000, 1000.30000,   15.87400,   25.30000,   35.40000,14,13,10,10,   25.50000,   42.70000,   25.50000,   43.20000,   15.80000,   49.50000,45720,   51.35135,   12.43157,  136.00000,    1.00000,10,0.8,    2.85000,  181.62000,A,80719.00000, 8497.68920,  163.41900,    6.66049,    1.03597,    0.91939,    0.91789, 9444.58151, 1137.93645,    0.09846,    9.84646
2019-07-08 04:57:10,61,600, 1001.89000, 1001.80000, 1000.50000,   15.87400,   25.40000,   35.40000,22,12,10,10,   25.50000,   42.70000,   25.50000,   43.10000,   15.50000,   50.50000,45730,   51.35130,   12.43160,  134.90000,    1.00000,10,0.8,   12.02000,  160.13000,A,80719.00000,10706.97987,  163.41900,    6.67262,    1.03603,    0.91986,    0.91789, 8920.28671, 1617.34629,    0.13119,   13.11942
2019-07-08 04:57:20,62,610, 1001.94000, 1001.70000, 1000.40000,   15.87700,   25.40000,   35.30000,11,13,10,10,   25.50000,   42.70000,   25.50000,   43.10000,   15.20000,   51.50000,45740,   51.35124,   12.43273,  135.30000,    1.00000,10,0.8,   41.54000,   96.26000,A,80719.00000, 7556.19106,  163.52325,    6.68185,    1.03608,    0.92020,    0.91730, 9964.65946, 2136.32966,    0.07283,    7.28311
2019-07-08 04:57:30,63,620, 1001.77000, 1001.60000, 1000.20000,   15.87600,   25.40000,   35.30000,16,21,10,10,   25.50000,   42.60000,   25.50000,   43.00000,   15.00000,   52.60000,45750,   51.35115,   12.43472,  133.30000,    1.00000,10,0.8,   49.04000,   92.74000,A,80719.00000,11630.80746,  163.62750,    6.74199,    1.03641,    0.91905,    0.91672, 8909.82559, 2356.44939,    0.13194,   13.19366
2019-07-08 04:57:40,64,630, 1001.83000, 1002.10000, 1000.60000,   15.87800,   25.40000,   35.30000,7,17,10,10,   25.50000,   42.60000,   25.60000,   43.00000,   14.70000,   53.50000,45800,   51.35104,   12.43676,  128.70000,    1.00000,09,0.9,   48.24000,   97.36000,A,80719.00000, 7542.47826,  163.73175,    6.73302,    1.03636,    0.91946,    0.91613, 9858.45936, 2097.68004,    0.07762,    7.76194
2019-07-08 04:57:50,65,640, 1002.33000, 1002.10000, 1000.70000,   15.88000,   25.40000,   35.30000,19,14,10,10,   25.50000,   42.60000,   25.60000,   43.00000,   14.50000,   54.10000,45810,   51.35073,   12.43721,  128.60000,    1.00000,09,0.9,   21.50000,  212.49000,A,80719.00000,10402.09235,  163.83600,    6.72582,    1.03632,    0.92284,    0.91555, 8605.46171, 1564.61716,    0.15542,   15.54243
