STATIONS_ID,date_start,date_end,height,geo_lat,geo_lon,name,kl,more_precip,soil_temperature,solar,water_equiv,weather_phenomena,pressure,air_temperature
00001,19370130,19860630,478,47.8413,8.8493,Aach,True,True,False,False,True,True,,
00002,19510101,20061231,138,50.8066,6.0996,Aachen,False,True,False,False,False,False,,
00003,19510101,20110331,202,50.7827,6.0941,Aachen,True,True,True,False,True,True,,
00004,19510101,19791031,243,50.7683,6.1207,Aachen-Brand,False,True,False,False,False,False,,
00006,19821101,20200816,455,48.8361,10.0598,Aalen-Unterrombach,False,True,False,False,False,False,,
00007,19510101,19960131,473,48.8140,10.1285,Aalen-Unterkochen,False,True,False,False,False,False,,
00008,19310101,19911231,307,50.2546,8.1310,Aarbergen-Panrod,False,True,False,False,False,False,,
00009,19920601,20101231,200,50.2655,8.0516,Aarbergen-Rückershausen,False,True,False,False,False,False,,
00010,19610101,20050831,378,48.8857,12.1079,"Abbach,Bad-Dünzling",False,True,False,False,False,False,,
00011,19800901,20200816,680,47.9737,8.5205,Donaueschingen,True,False,False,False,False,False,,
00012,19410101,20061231,61,52.3814,10.1860,Abbensen,False,True,False,False,False,False,,
00013,19910101,20061231,300,51.6154,11.2892,Abberode,False,True,False,False,False,False,,
00014,19510101,19601230,9,53.5333,7.5000,Abelitzmoor,False,True,False,False,False,False,,
00015,19510101,20200801,390,49.2346,10.9668,Abenberg,False,True,False,False,False,False,,
00016,19410101,19991231,370,49.2193,10.8845,Abenberg-Wassermungenau,False,True,False,False,False,False,,
00017,19510101,20091031,380,48.8421,11.8194,Abensberg-Sandharlanden,False,True,False,False,False,False,,
00018,19310101,19651230,420,49.6500,7.0833,Abentheuerhütte,False,True,False,False,False,False,,
00019,19510101,20200816,471,48.8795,9.9710,Abtsgmünd-Neubronn,False,True,False,False,False,False,,
00020,20040128,20200816,432,48.9220,9.9129,Abtsgmünd-Untergröningen,False,True,False,False,True,False,,
00021,19370327,20200816,498,47.6105,9.6983,Achberg-Doberatsweiler,False,True,False,False,True,False,,
00022,19510101,20200816,138,48.6317,8.0466,Achern-Fautenbach,False,True,False,False,False,False,,
00023,18910501,20200816,8,53.0311,9.0233,Achim-Embsen,False,True,False,False,False,False,,
00024,19310101,19681230,582,47.8333,12.7833,Achthal,False,True,False,False,False,False,,
00025,19510101,19751231,474,48.7667,9.6000,Adelberg,False,True,False,False,False,False,,
00026,19780101,20061231,41,52.5503,10.0544,Adelheidsdorf,False,True,False,False,False,False,,
00027,19310101,19820630,657,47.8167,12.6167,"Adelholzen,",False,True,False,False,False,False,,
00028,19410101,20021231,470,48.9540,10.0060,Adelmannsfelden,False,True,False,False,False,False,,
00029,20070124,20200816,260,49.7175,10.9101,Adelsdorf,False,True,False,False,True,False,,
00030,20040128,20061031,260,49.4064,9.3914,Adelsheim,False,True,False,False,True,False,,
00031,19510101,19901231,25,53.2833,10.4333,Adendorf,False,True,False,False,False,False,,
00032,19310101,19900630,194,52.0000,9.9333,Adenstedt,False,True,False,False,False,False,,
00033,19510101,20021231,93,52.0286,10.9994,Aderstedt,False,True,False,False,False,False,,
00034,19410101,19601230,220,49.1667,9.4500,Adolzfurt,False,True,False,False,False,False,,
00035,19510101,20020630,480,50.3120,12.2875,Adorf,False,True,False,False,False,False,,
00036,19310101,20030430,115,52.0308,9.2350,Aerzen-Reher,False,True,False,False,False,False,,
00037,19510101,20051231,470,48.4612,10.9795,Affing,False,True,False,False,False,False,,
00038,18910818,20061231,52,52.0900,7.0095,Ahaus,False,True,False,False,False,False,,
00039,19510101,20061231,29,53.0585,9.3092,Ahausen,False,True,False,False,False,False,,
00040,19510101,20030630,5,53.6674,14.1823,Ahlbeck,False,True,False,False,False,False,,
00041,19410101,20200816,25,52.7356,9.5661,Ahlden-Grethem,False,True,False,False,False,False,,
00042,19710101,20091231,70,51.7736,7.8738,Ahlen,False,True,False,False,False,False,,
00043,19310101,19761231,3,53.7000,8.7833,Ahlen,False,True,False,False,False,False,,
00044,19810101,20200816,44,52.9336,8.2370,Großenkneten,True,True,True,False,False,True,,
00045,19710101,20001231,298,51.3740,9.4042,Ahnatal-Weimar,False,True,False,False,False,False,,
00046,20060305,20200816,325,48.9450,12.4639,Aholfing,False,True,False,False,True,False,,
00047,19410101,20131130,338,49.4997,9.5439,Ahorn-Eubigheim,False,True,False,False,False,False,,
00048,19780101,20051231,410,49.8364,11.4025,Ahorntal-Kirchahorn,False,True,False,False,False,False,,
00050,19410101,19651230,549,51.8500,10.4667,Ahrendsberg,False,True,False,False,False,False,,
00051,19410101,19781231,60,54.0167,10.5667,Ahrensbök,False,True,False,False,False,False,,
00052,19811214,20011231,46,53.6623,10.1990,Ahrensburg-Wulfsdorf,True,True,True,False,True,True,,
00053,19690101,20200816,60,52.5850,13.5634,Ahrensfelde,False,True,False,False,False,False,,
00054,19410101,19870331,5,54.5667,9.0667,Ahrenshöft,False,True,False,False,False,False,,
00055,19510101,20200816,509,47.8780,12.0239,"Aibling,",False,True,False,False,False,False,,
00056,19510101,19741231,444,48.4500,11.1333,Aichach,False,True,False,False,False,False,,
00057,19780101,20200816,461,48.4799,11.0521,Hollenbach/Bayern-Schönbach,False,True,False,False,False,False,,
00058,19830701,20031231,623,47.8922,10.0796,Aichstetten,False,True,False,False,False,False,,
00059,19510101,20051231,405,48.6929,11.7022,Aiglsbach,False,True,False,False,False,False,,
00060,19780101,20010731,460,48.5032,10.4591,Aislingen,False,True,False,False,False,False,,
00061,19750701,19780831,339,48.8443,12.6171,Aiterhofen,True,True,False,False,False,True,,
00062,19510101,20021231,1018,47.8191,7.8569,Aitern-Untermulten,False,True,False,False,False,False,,
00063,19510101,20200816,747,47.8172,10.5374,Aitrang,False,True,False,False,False,False,,
00064,18900801,20200801,55,51.8506,12.0482,Aken/Elbe,False,True,False,False,False,False,,
00065,19410101,20040531,513,48.1094,12.1049,Albaching,False,True,False,False,False,False,,
00066,19310101,20050430,40,54.1500,9.2833,Albersdorf,False,True,False,False,False,False,,
00067,19510101,19701230,511,49.6667,12.3000,Albersrieth,False,True,False,False,False,False,,
00068,19720101,19971231,128,51.3015,12.5692,Albrechtshain,False,True,False,False,False,False,,
00069,19410101,20031231,911,48.2413,8.9329,Albstadt-Burgfelden,False,True,False,False,False,False,,
00070,19730601,19860930,712,48.2052,9.0371,Albstadt-Ebingen,True,True,False,False,False,True,,
00071,19981202,20191231,759,48.2156,8.9784,Albstadt-Badkap,True,True,True,False,True,True,,
00072,19870101,19950531,794,48.2766,9.0001,Albstadt-Onstmettingen,True,True,True,False,False,True,,
00073,19980707,20200816,340,48.6159,13.0506,Aldersbach-Kriestorf,True,True,False,False,True,True,,
00074,19310101,19681230,428,49.0500,10.8667,Alesheim,False,True,False,False,False,False,,
00075,19510101,19861231,486,48.8412,9.7267,Alfdorf,False,True,False,False,False,False,,
00076,19870101,20031231,493,48.8354,9.6842,Alfdorf-Pfahlbronn,False,True,False,False,False,False,,
00077,19310101,20071031,90,51.9917,9.8194,Alfeld/Leine,False,True,False,False,False,False,,
00078,20080326,20200816,65,52.4853,7.9126,Alfhausen,True,True,True,False,True,True,,
00079,19310101,20200816,160,50.6718,7.0155,Alfter-Volmershoven,False,True,False,False,False,False,,
00080,19610101,20041231,195,51.0518,9.6617,Alheim-Heinebach,False,True,False,False,False,False,,
00081,19410102,19991231,378,51.0590,8.6521,Allendorf/Eder-Osterfeld,False,True,False,False,True,False,,
00082,19510101,19701230,18,53.0333,9.1833,Allerdorf,False,True,False,False,False,False,,
00083,19690101,20021231,135,52.2130,11.1414,Alleringersleben,False,True,False,False,False,False,,
00084,19510101,20051231,385,49.2507,11.2430,Allersberg,False,True,False,False,False,False,,
00085,19690101,20000131,458,51.6765,10.9694,Allrode,False,True,False,False,False,False,,
00086,19690101,20011231,140,51.3998,11.3889,Allstedt,False,True,False,False,False,False,,
00087,20050216,20200816,158,51.0950,11.0479,Alperstedt,False,True,False,False,True,False,,
00088,19881201,20031231,400,48.3226,8.3944,Alpirsbach,False,True,False,False,False,False,,
00089,19510101,19701230,146,49.7167,7.8167,Alsenz,False,True,False,False,False,False,,
00090,19880219,20200816,305,50.7557,9.2583,Alsfeld,True,False,False,False,False,False,,
00091,19920501,20200816,300,50.7446,9.3450,Alsfeld-Eifa,True,True,True,False,False,True,,
00092,19310101,19951130,395,50.7638,9.4031,Alsfeld-Lingelbach,False,True,False,False,False,False,,
00093,19771201,19991231,269,50.7691,9.2542,Alsfeld-Reibertenrod,True,True,False,False,False,True,,
00094,19690101,20051231,52,53.3096,11.3133,Alt,False,True,False,False,False,False,,
00095,19690101,20031231,62,52.3780,14.2317,Alt,False,True,False,False,False,False,,
00096,20190409,20200816,50,52.9437,12.8518,Neuruppin-Alt,True,True,True,False,False,False,,
00097,19840101,20051231,50,52.4275,14.4420,Alt,False,True,False,False,False,False,,
00098,19510101,19541231,780,51.1890,8.4671,Altastenberg,True,True,False,False,True,True,,
00099,19690101,20021231,185,52.0728,11.2475,Altbrandsleben,False,True,False,False,False,False,,
00100,19520701,20051231,85,51.6504,14.0318,Altdöbern,False,True,False,False,False,False,,
00101,19310101,20020531,423,49.3864,11.3705,Altdorf,False,True,False,False,False,False,,
00102,19980101,20200816,32,53.8633,8.1275,Leuchtturm,True,False,False,False,False,False,,
00103,20041220,20200816,364,48.8960,12.2170,Hagelstadt,False,True,False,False,True,False,,
00104,19610101,20061231,196,51.2856,7.6922,Altena,False,True,False,False,False,False,,
00105,19410101,20200816,195,50.4845,6.9710,Ahrbrück,False,True,False,False,False,False,,
00106,19730101,20061201,500,51.7976,10.4429,Altenau,True,True,False,False,False,True,,
00107,19310101,19810331,460,51.8000,10.4333,Altenau,False,True,False,False,False,False,,
00108,19610101,19950630,635,51.8333,10.5333,Altenau-Bastesiedlung,False,True,False,False,False,False,,
00109,19610101,19951231,800,51.8012,10.5379,Altenau-Torfhaus/Harz,False,True,False,False,False,False,,
00110,19310101,20200816,65,52.0487,7.4877,Altenberge,False,True,False,False,False,False,,
00111,19690101,20061231,300,51.7273,10.9362,Altenbrak,False,True,False,False,False,False,,
00112,19690101,20041231,430,51.7390,10.8965,Altenbrak,False,True,False,False,False,False,,
00113,19690101,20011231,425,51.7365,10.9569,Altenbrak-Todtenrode,False,True,False,False,False,False,,
00115,19690101,20041231,353,51.7412,10.9190,Altenbrak-Wendefurth,False,True,False,False,False,False,,
00116,19470103,19730531,213,50.9833,12.4333,Altenburg,True,True,False,False,True,True,,
00117,19510101,20071231,520,50.5605,10.7179,Altendambach,False,True,False,False,False,False,,
00118,19510101,20200816,388,49.4053,12.2852,Altendorf,False,True,False,False,False,False,,
00119,19510101,20051231,7,54.2756,12.7514,Altenhagen-Starkow,False,True,False,False,False,False,,
00120,19810101,20051231,50,52.9136,13.7118,Altenhof,False,True,False,False,False,False,,
00121,19310101,20200816,218,50.6654,7.5765,Neitersen,False,True,False,False,False,False,,
00122,19410101,20061231,61,53.1471,10.6195,Altenmedingen-Eddelstorf,False,True,False,False,False,False,,
00123,19780101,19860228,470,49.7667,12.0833,Altenparkstein,False,True,False,False,False,False,,
00124,20080324,20200816,265,51.2388,11.5770,"Bibra,",False,True,False,False,True,False,,
00125,20010403,20200816,756,47.8342,10.8667,Altenstadt,True,False,True,False,False,False,,
00126,19791101,20101130,330,49.5447,10.2213,Uffenheim,True,False,False,False,False,False,,
00127,19310101,20021231,594,48.6171,8.6501,Altensteig-Wart,False,True,False,False,False,False,,
00128,20101222,20200816,446,49.0844,12.3232,Altenthann-Forstmühle,False,True,False,False,True,False,,
00129,19960701,20200816,33,53.6893,13.2420,Altentreptow,True,True,True,False,False,True,,
00130,20050131,20200816,300,49.7283,9.7692,Altertheim-Oberaltertheim,False,True,False,False,True,False,,
00131,20050214,20200816,296,51.0881,12.9326,Geringswalde-Altgeringswalde,True,True,True,False,True,True,,
00132,19531211,19870930,750,49.7725,12.3891,Altglashütte,True,True,False,False,False,True,,
00133,19310101,20031231,530,48.7359,8.7493,Althengstett-Ottenbronn,False,True,False,False,False,False,,
00134,19791001,19851231,785,49.3333,12.7667,Althütte,False,True,False,False,False,False,,
00135,19780101,19911231,232,50.9333,12.3500,Altkirchen,False,True,False,False,False,False,,
00137,19780101,19890930,825,49.1762,13.1315,Altlohberghütte,False,True,False,False,False,False,,
00138,19510101,19900630,430,48.8821,11.7114,Altmannstein-Laimerstadt,False,True,False,False,False,False,,
00139,19510101,20050930,530,48.9437,11.5694,Altmannstein-Pondorf,False,True,False,False,False,False,,
00140,19710101,20021231,35,52.6861,11.4272,Altmersleben,False,True,False,False,False,False,,
00141,19510101,20041231,207,50.9932,12.5731,"Altmörbitz,",False,True,False,False,False,False,,
00142,20051202,20200816,511,48.4060,11.3117,Altomünster-Maisbrunn,True,True,False,False,True,True,,
00143,19510101,20051231,505,48.4012,11.1984,Altomünster-Wollomoos,False,True,False,False,False,False,,
00144,19690101,20031231,6,52.7642,14.1664,Altreetz,False,True,False,False,False,False,,
00145,19410101,20200816,642,47.7985,10.2538,Altusried-Krugzell,False,True,False,False,False,False,,
00146,20060109,20200816,730,47.7922,10.0988,Altusried-Muthmannshofen,False,True,False,False,True,False,,
00147,19690101,20011231,9,53.7171,13.8351,Altwigshagen,False,True,False,False,False,False,,
00148,19510101,19831031,33,53.8000,9.9000,Alveslohe,False,True,False,False,False,False,,
00149,19810701,20171231,111,50.0888,9.0598,Alzenau,False,True,False,False,False,False,,
00150,19810101,20200816,215,49.7273,8.1164,Alzey,True,True,True,False,False,True,,
00151,20050124,20200816,382,49.4691,11.8546,Amberg-Unterammersricht,True,True,False,False,True,True,,
00152,19710101,20120111,57,53.1268,10.2184,Amelinghausen,False,True,False,False,False,False,,
00153,19820301,20051231,530,48.0027,12.3132,Amerang-Kammer,False,True,False,False,False,False,,
00154,20041220,20200816,516,48.0197,12.2925,Amerang-Pfaffing,True,True,True,False,True,True,,
00155,19410101,20170930,492,48.7257,10.4915,Amerdingen,False,True,False,False,False,False,,
00156,19080101,20061231,96,51.7770,11.5744,Amesdorf-Warmsdorf,False,True,False,False,False,False,,
00158,19410101,20200816,210,50.7840,8.9545,Amöneburg-Rüdigheim,False,True,False,False,False,False,,
00159,19710101,20030731,181,49.6403,9.2295,Amorbach,False,True,False,False,False,False,,
00160,20171217,20200816,682,47.9636,11.1778,Andechs-Erling,False,True,False,False,True,False,,
00161,20110901,20200816,75,50.4237,7.4202,Andernach,True,True,True,False,False,False,,
00162,19410101,20051231,690,47.8013,12.8984,Anger-Oberhögl,False,True,False,False,False,False,,
00163,19510101,20200816,828,47.8030,12.8192,Anger-Stoißberg,False,True,False,False,False,False,,
00164,19570102,20200816,54,53.0316,13.9908,Angermünde,True,True,True,False,True,True,,
00165,19690101,20061231,50,52.3611,11.7346,Angern,False,True,False,False,False,False,,
00166,19690101,19910131,108,51.4667,11.9000,Angersdorf,False,True,False,False,False,False,,
00167,20041122,20200816,9,53.8412,13.6846,Anklam,True,True,True,False,True,True,,
00168,19510101,19990531,62,52.5461,7.8763,Ankum,False,True,False,False,False,False,,
00169,19470101,20021231,630,50.5730,13.0053,Annaberg-Buchholz,True,True,False,False,False,True,,
00170,20101201,20200816,76,51.7309,13.0546,Annaburg,False,True,False,False,True,False,,
00172,19691203,19911130,395,52.2486,9.5056,Annaturm,True,True,False,False,True,True,,
00173,19510101,20011231,200,49.2028,7.9719,Annweiler,False,True,False,False,False,False,,
00174,19850319,19871231,250,49.1886,7.9766,Annweiler-Bindersbach,True,True,False,False,True,True,,
00175,19520113,19760430,413,49.2964,10.5751,Ansbach,True,True,False,False,True,True,,
00176,19811203,19951130,481,49.2475,10.5826,Ansbach-Claffheim,True,True,False,False,True,True,,
00177,19470501,19571031,418,49.3158,10.5815,Ansbach-Hennenbach,True,True,False,False,False,True,,
00178,19860401,20200816,418,49.2993,10.5354,Ansbach-Schalkhausen,False,True,False,False,False,False,,
00179,19410101,20051130,664,47.8963,10.9320,Apfeldorf,False,True,False,False,False,False,,
00180,19510101,20001231,205,51.0306,11.5050,Apolda,False,True,False,False,False,False,,
00181,20030409,20081102,30,52.8761,11.5042,Arendsee,True,False,True,False,False,False,,
00182,19510101,20200816,33,52.8682,11.4400,Arendsee-Kläden,False,True,False,False,False,False,,
00183,19810101,20200816,42,54.6792,13.4343,Arkona,True,True,True,True,True,True,,
00184,19690101,20021231,55,52.6769,12.0077,Arneburg,True,True,False,False,False,False,,
00185,19460101,19761231,3,54.6289,9.9294,Arnis,True,True,False,False,False,True,,
00186,19501221,19980930,218,51.3773,8.0713,Arnsberg,True,True,False,False,True,True,,
00187,19410101,20200816,265,51.4188,7.9126,Arnsberg-Holzen,False,True,False,False,False,False,,
00188,19690101,19901231,267,50.8500,10.9667,Arnstadt,False,True,False,False,False,False,,
00189,19410101,20051231,265,50.0270,9.9771,Arnstein-Altbessingen,False,True,False,False,False,False,,
00190,19710101,20021231,202,49.9745,9.9332,Arnstein-Marbach,False,True,False,False,False,False,,
00191,19880301,20200816,220,49.9695,9.9113,Arnstein-Müdesheim,True,True,False,False,True,True,,
00192,19410101,20051231,385,48.5565,12.8126,Arnstorf,False,True,False,False,False,False,,
00193,19680101,19971031,232,51.3845,9.0820,Arolsen-Neu,True,True,False,False,False,True,,
00194,19310101,20200816,265,51.3431,9.0763,"Arolsen-Landau,",False,True,False,False,False,False,,
00196,19410101,19961231,248,51.4333,9.0167,"Arolsen-Schmillinghausen,",False,True,False,False,False,False,,
00197,19900801,20200816,365,51.3218,9.0558,"Arolsen-Volkhardinghausen,",True,False,False,False,False,False,,
00198,19690217,20200816,164,51.3745,11.2920,Artern,True,True,True,False,True,True,,
00199,18900101,20061231,6,53.3752,10.4795,Artlenburg,False,True,False,False,False,False,,
00200,20041229,20200816,517,50.0850,6.3161,Lauperath-Scheidchen,False,True,False,False,True,False,,
00201,19510101,20200816,255,50.6661,7.4459,Asbach,False,True,False,False,False,False,,
00202,19470101,20200816,110,49.9778,9.1114,Aschaffenburg,True,True,False,False,False,True,,
00203,19610102,20200816,607,47.7860,12.3368,Aschau-Innerkoy,False,True,False,False,True,False,,
00204,19310101,20171130,731,47.7002,12.2731,Aschau-Sachrang,False,True,False,False,False,False,,
00205,19310101,20200816,681,47.7275,12.2982,Aschau-Stein,False,True,False,False,False,False,,
00206,19510101,19751231,3,53.0500,7.3333,Aschendorf,False,True,False,False,False,False,,
00207,19470101,20030930,105,51.7498,11.4667,Aschersleben,True,True,False,False,False,True,,
00208,18941001,20011231,100,51.4887,11.6679,Aseleben,False,True,False,False,False,False,,
00209,19810901,20031231,318,48.9957,9.3933,Aspach-Allmersbach,False,True,False,False,False,False,,
00211,19810901,20200816,200,50.5800,8.4685,Aßlar,True,True,False,False,False,True,,
00213,20090105,20200816,170,51.9375,10.9897,Sargstedt,False,True,False,False,True,False,,
00214,19310101,20061231,307,51.1212,7.9108,Attendorn,False,True,False,False,False,False,,
00215,19460701,20080331,340,51.0998,7.8352,Attendorn,False,True,False,False,False,False,,
00216,19710101,20200816,298,51.1143,7.8807,Attendorn-Neulisternohl,False,True,False,False,False,False,,
00217,20041220,20200816,670,47.8774,11.3643,Attenkam,True,True,False,False,True,True,,
00218,19690101,20061231,83,51.9180,11.5954,Atzendorf,False,True,False,False,False,False,,
00219,19750101,19901231,77,51.9167,11.5667,Atzendorf,False,True,False,False,False,False,,
00220,19910301,20110430,109,48.9501,8.2324,Au,False,True,False,False,False,False,,
00221,19870101,19900531,483,48.5515,11.7117,Au,True,True,True,False,False,True,,
00222,19911209,20200816,393,50.5908,12.7139,Aue,True,True,True,False,True,True,,
00223,19310101,20200816,418,49.7008,11.6233,Auerbach/Oberpfalz,False,True,False,False,False,False,,
00224,19310101,19810731,1045,47.7333,10.7333,Auerberg,False,True,False,False,False,False,,
00225,19510101,20061231,150,51.1000,11.5833,Auerstedt,False,True,False,False,False,False,,
00226,19410101,19970228,480,48.3060,11.8586,Aufkirchen,False,True,False,False,False,False,,
00227,20041110,20200816,432,49.8823,11.2656,Aufseß-Hochstahl,False,True,False,False,True,False,,
00228,19310101,19990131,486,48.3474,10.9351,Augsburg,False,True,False,False,False,False,,
00229,19510101,19701231,470,48.4000,10.9000,Augsburg,False,True,False,False,False,False,,
00230,19310101,19601230,479,48.3667,10.9167,Augsburg,False,True,False,False,False,False,,
00231,18790101,20051231,490,48.3723,10.8948,Augsburg,True,True,False,False,False,True,,
00232,19510101,20200816,462,48.4253,10.9417,Augsburg,True,True,True,False,True,True,,
00234,19690101,20021231,190,51.6001,11.5689,Augsdorf,False,True,False,False,False,False,,
00235,19510101,19960930,163,51.8905,8.7323,Augustdorf,False,True,False,False,False,False,,
00236,19510101,19851231,153,49.0048,8.4932,Augustenberg,False,True,False,False,False,False,,
00237,19690101,20061231,451,50.8124,13.1033,Augustusburg,False,True,False,False,False,False,,
00240,20041110,20200816,287,50.1805,9.5743,Aura,False,True,False,False,True,False,,
00242,19410101,20021231,510,49.2331,10.3635,Aurach-Weinberg,False,True,False,False,False,False,,
00243,19580901,20061231,4,53.4621,7.4670,Aurich,True,True,False,False,False,True,,
00244,19610101,20061231,10,53.5392,7.5159,Aurich-Dietrichsfeld,False,True,False,False,False,False,,
00245,19710101,20200816,8,53.4585,7.5748,Aurich-Wiesens,False,True,False,False,False,False,,
00246,19950501,20080812,73,51.7015,12.8909,Axien,False,True,False,False,False,False,,
00247,19510101,20001231,641,47.9422,11.8103,Aying-Kleinhelfendorf,False,True,False,False,False,False,,
00248,19710101,20061231,67,51.7634,11.8007,Baalberge,False,True,False,False,False,False,,
00249,19410101,20070131,122,49.9708,8.9862,Babenhausen-Harreshausen,False,True,False,False,False,False,,
00250,19410101,19960630,131,49.9506,8.8898,Babenhausen-Hergershausen,False,True,False,False,False,False,,
00251,19510101,19701231,640,47.9833,9.4333,Bachhaupten,False,True,False,False,False,False,,
00252,19510101,20110630,291,48.9546,9.4336,Backnang,False,True,False,False,False,False,,
00255,19310101,20061231,30,52.6346,7.9788,Badbergen,False,True,False,False,False,False,,
00256,19510101,20040331,103,52.1039,10.1938,Baddeckenstedt-Wartjensstedt,False,True,False,False,False,False,,
00257,19981207,20200816,240,48.7270,8.2457,Baden-Baden-Geroldsau,True,True,False,False,True,True,,
00259,19991220,20200816,273,47.8064,7.6387,Müllheim,True,True,False,False,True,True,,
00260,19690101,20141031,153,51.9861,10.8934,Badersleben,False,True,False,False,False,False,,
00262,19310101,20200816,607,49.7983,12.4288,Bärnau-Naab,False,True,False,False,False,False,,
00264,19730101,20051231,114,51.5793,14.1285,Bahnsdorf,False,True,False,False,False,False,,
00266,19690101,20001231,87,51.9978,11.5639,Bahrendorf,False,True,False,False,False,False,,
00267,19880101,20051231,460,48.4158,12.2060,Baierbach,False,True,False,False,False,False,,
00268,19540101,20081231,622,48.5293,8.2727,Baiersbronn-Obertal,True,True,False,False,False,True,,
00269,20040102,20200816,599,48.5116,8.3176,Baiersbronn-Mitteltal,False,True,False,False,True,False,,
00270,19780101,20200816,560,48.5699,8.4058,Baiersbronn-Schönegründ,False,True,False,False,False,False,,
00271,19841101,19971231,548,48.5879,8.3185,Baiersbronn-Zwickgabel,False,True,False,False,False,False,,
00272,19510101,20051231,285,49.6583,11.0609,Baiersdorf-Hagenau,False,True,False,False,False,False,,
00273,19861201,19900430,467,47.8413,9.6606,Baindt,True,True,False,False,False,True,,
00274,19410101,19601230,160,52.2167,9.5500,Bakede,False,True,False,False,False,False,,
00275,20041122,20200816,1037,47.4650,10.1043,Balderschwang,False,True,False,False,True,False,,
00276,19690101,20001231,110,51.2073,11.7302,Balgstädt,False,True,False,False,False,False,,
00277,20141203,20200816,573,48.2772,8.8830,Balingen-Heselwangen,False,True,False,False,True,False,,
00278,19690101,20020731,213,51.7206,11.2478,Ballenstedt,False,True,False,False,False,False,,
00279,20040126,20200816,457,48.7573,9.4514,Baltmannsweiler-Hohengehren,False,True,False,False,True,False,,
00280,19510101,19781231,244,49.8667,10.9333,Bamberg,False,True,False,False,False,False,,
00281,19710101,19781231,253,49.9167,10.9333,Bamberg,False,True,False,False,False,False,,
00282,19601215,20200816,240,49.8743,10.9206,Bamberg,True,True,True,False,True,True,,
00283,19480101,19591231,382,49.8808,10.8695,Bamberg-Altenburg,True,True,False,False,False,True,,
00284,19361224,19581231,282,49.8800,10.8800,Bamberg,True,True,False,False,True,True,,
00285,19410101,20031231,131,49.3600,8.7829,Bammental,False,True,False,False,False,False,,
00287,20100101,20200816,52,51.9611,11.9159,Walternienburg-Ronney,False,True,False,False,True,False,,
00288,19960701,19980831,3,53.8409,13.7549,Bargischow-Gnevezin,True,True,True,False,False,True,,
00289,19420111,20200813,45,53.7275,10.2514,Bargteheide,False,True,False,False,True,False,,
00290,19690101,20200816,143,52.1155,11.0780,Barneberg,False,True,False,False,False,False,,
00291,19470711,20031231,42,53.5968,11.6952,Barnin,False,True,False,False,False,False,,
00292,19800201,20200816,37,52.6965,8.4870,Barnstorf,False,True,False,False,False,False,,
00293,19510101,20060630,114,52.2992,9.4675,Barsinghausen,False,True,False,False,False,False,,
00294,20091219,20200816,110,52.3199,9.4300,Barsinghausen-Hohenbostel,True,True,False,False,True,True,,
00295,19310101,20040331,68,52.3461,9.5192,Barsinghausen-Stemmen,False,True,False,False,False,False,,
00296,19510101,20200816,2,53.1666,7.7969,Barßel-Loher,False,True,False,False,False,False,,
00297,19740101,20020331,22,54.0809,11.9792,Bartenshagen-Parkentin,False,True,False,False,False,False,,
00298,19931124,20200816,3,54.3406,12.7108,Barth,True,True,True,False,True,True,,
00301,20040105,20200816,659,48.7584,9.9855,Bartholomä,False,True,False,False,True,False,,
00303,19930820,20200816,55,52.0614,13.4996,Baruth,True,True,True,False,False,False,,
00304,19310101,20011231,27,53.4307,8.9545,Basdahl-Volkmarst,False,True,False,False,False,False,,
00306,19310101,19991231,170,50.3574,7.4639,Bassenheim,False,True,False,False,False,False,,
00308,19310101,20050731,312,50.4113,10.1782,Bastheim-Simonshof,False,True,False,False,False,False,,
00309,19410101,20200816,328,51.0031,8.6692,Battenberg-Berghofen,False,True,False,False,False,False,,
00310,20041220,20200816,590,51.0662,8.5375,Battenberg-Hof,False,True,False,False,True,False,,
00311,19510101,19651230,366,48.7000,11.5333,Baumannshof,False,True,False,False,False,False,,
00312,19690101,20200816,52,53.8149,11.8818,Baumgarten,False,True,False,False,False,False,,
00313,19310101,19960531,468,49.6186,7.3348,Baumholder,False,True,False,False,False,False,,
00314,20041122,20200816,234,51.1604,14.5042,"Kubschütz,",True,True,True,False,True,True,,
00315,19900501,20021231,435,48.6865,12.2893,Bayerbach-Hölskofen,False,True,False,False,False,False,,
00316,19371118,20200816,310,49.6957,7.8387,Bayerfeld-Steckweiler,False,True,False,False,True,False,,
00317,19360102,20060228,710,49.1198,13.1987,Bayerisch,False,True,False,False,True,False,,
00318,19310101,20200816,812,47.6919,10.9956,"Bayersoien,",False,True,False,False,False,False,,
00319,19510101,20200816,753,47.9209,10.5024,Eggenthal-Grub,False,True,False,False,False,False,,
00320,20060701,20200816,350,49.9667,11.5197,Heinersreuth-Vollhof,True,True,True,False,True,True,,
00321,19790101,19951031,789,47.6797,12.0017,Bayrischzell,True,True,False,False,True,True,,
00322,19410101,19990430,255,50.9798,9.8657,Bebra-Iba,False,True,False,False,False,False,,
00323,20050216,20200816,425,49.1626,10.5918,Bechhofen/Mittelfranken,False,True,False,False,True,False,,
00324,19510101,20020930,252,49.4125,6.7640,Beckingen-Düppenweiler,False,True,False,False,False,False,,
00325,19410101,20060331,105,51.7997,8.0297,Beckum-Neubeckum,False,True,False,False,False,False,,
00326,20051230,20130718,120,51.7204,8.0577,Beckum-Unterberg,True,True,True,False,True,True,,
00327,19621218,19961031,27,53.6234,8.8323,Bederkesa,True,True,False,False,True,True,,
