STATIONS_ID,date_start,date_end,height,geo_lat,geo_lon,name,air_temperature,cloud_type,cloudiness,dew_point,precipitation,pressure,soil_temperature,solar,sun,visibility,wind,wind_synop
01421,19740101,19840901,125,50.1474,8.6746,Frankfurt/Main,True,False,False,False,False,False,True,False,True,False,False,False
01422,19730801,19890430,114,50.0972,8.6936,Frankfurt,False,False,False,False,False,False,False,False,False,False,True,False
01423,19720501,19871231,111,50.0496,8.5887,Frankfurt/Main,False,False,False,False,False,False,False,False,False,False,True,False
01424,20080801,20191213,124,50.1269,8.6694,Frankfurt/Main-Westend,True,True,False,True,True,False,False,False,False,False,False,False
01425,19510501,19621231,109,50.1213,8.6601,Frankfurt/Main,True,False,False,False,False,False,True,False,False,False,True,False
01426,19750701,19851130,65,52.3397,14.5080,Frankfurt/Oder,True,True,False,True,False,False,True,False,False,True,True,True
01435,20030709,20191213,768,50.5921,10.8575,Frauenwald,False,True,False,False,True,False,False,False,False,False,False,True
01440,19710101,20031231,481,48.2018,7.9336,Freiamt-Ottoschwanden,False,False,False,False,False,False,False,False,True,False,False,False
01441,20150401,20191213,416,50.9263,13.2711,Freiberg,False,True,False,False,True,False,False,False,False,False,False,False
01443,19950901,20191213,237,48.0232,7.8343,Freiburg,True,True,True,True,True,True,True,True,True,True,True,True
01451,20040601,20191213,2,53.8277,9.2493,Freiburg/Elbe,True,True,True,True,True,False,True,False,True,True,False,True
01458,20050401,20191213,492,49.5747,11.8859,Freihung-Großschönbrunn,False,True,False,False,True,False,False,False,False,False,False,False
01467,19980101,20091231,736,48.4607,8.4141,Freudenstadt-Kurgarten,False,False,False,False,False,False,False,False,False,False,True,False
01468,19950901,20191213,797,48.4538,8.4090,Freudenstadt,True,True,True,True,True,True,True,False,True,True,True,True
01473,20060101,20190301,414,49.1869,11.3080,Freystadt-Michelbach,True,True,False,True,True,False,True,False,True,True,False,True
01481,19550601,19981231,928,47.9216,8.2547,Friedenweiler,False,False,False,False,False,False,False,False,True,False,False,False
01488,19470101,19711231,523,51.6884,11.0394,Friedrichsbrunn,False,False,False,False,False,False,False,False,True,False,False,False
01490,19650101,20191212,394,47.6454,9.4795,Friedrichshafen,True,True,False,True,False,False,True,False,True,True,True,True
01493,19930701,19951231,793,50.4788,11.0159,Friedrichshöhe,False,False,False,False,False,False,True,False,True,False,False,False
01494,19871201,20061230,1,53.9710,8.9166,Friedrichskoog,False,False,False,False,False,False,False,False,True,False,False,False
01495,20041001,20191213,52,53.5389,11.7607,Goldenbow,False,True,False,False,True,False,False,False,False,False,False,False
01497,20041201,20191213,75,53.0238,13.7088,Friedrichswalde,False,True,False,False,True,False,False,False,False,False,False,False
01503,20121001,20191213,6,53.0643,7.9022,Friesoythe-Altenoythe,True,True,True,True,True,True,True,False,True,True,True,True
01504,20020101,20191212,172,51.1190,9.2799,Fritzlar,True,True,True,True,False,True,True,False,False,True,False,True
01505,19750101,20071031,222,51.1333,9.2833,Fritzlar-Kasseler,False,False,False,False,False,False,False,False,False,False,True,False
01511,20030709,20191213,400,48.5587,12.5719,Marklkofen,False,True,False,False,False,False,False,False,False,False,False,True
01513,19510101,19601231,653,50.6588,8.1027,Fuchskauten,False,False,False,False,False,False,False,False,True,False,False,False
01515,20021104,20030915,519,48.2000,11.2667,Fürstenfeldbruck,True,True,True,True,False,True,False,False,False,True,True,True
01526,20041101,20191213,242,50.5668,9.6533,Fulda-Horas,True,True,True,True,True,False,True,False,True,True,True,True
01538,20061010,20161111,351,49.0182,9.7414,Gaildorf-Hägenau,False,True,False,False,False,False,False,False,False,False,False,False
01542,20040122,20191213,434,48.4327,12.5714,Gangkofen,False,True,False,False,False,False,False,False,False,False,False,False
01544,19950901,20191213,47,52.5129,11.3941,Gardelegen,True,True,True,True,True,True,True,False,True,True,True,True
01550,19950901,20191213,719,47.4830,11.0621,Garmisch-Partenkirchen,True,True,True,True,True,True,True,False,True,True,True,True
01552,19951101,19960430,13,53.2066,14.3817,Gartz/Oder,False,False,False,False,False,False,True,False,False,False,False,False
01559,20040601,20070228,402,50.7421,7.8163,Gebhardshain,False,True,False,False,True,False,False,False,False,False,False,False
01561,20041201,20191213,414,50.4034,9.2076,Gedern-Schönhausen,False,True,False,False,True,False,False,False,False,False,False,False
01566,19910101,19971231,580,50.6832,10.7820,Gehlberg,False,False,False,False,False,False,False,False,True,False,False,False
01572,20020101,20191212,80,50.9593,6.0392,Geilenkirchen,True,True,True,True,False,True,False,False,False,True,True,True
01573,20060101,20191213,280,50.7134,9.9539,Geisa,False,True,False,False,True,False,False,False,False,False,False,False
01578,20040601,20191213,395,48.6516,11.5845,Geisenfeld-Eichelberg,False,True,False,False,True,False,False,False,False,False,False,False
01580,20061201,20191213,110,49.9859,7.9549,Geisenheim,True,True,True,True,True,True,True,True,True,True,True,True
01583,19510101,19710101,823,50.7719,13.7732,Geisingberg,True,False,False,False,False,False,False,False,False,False,False,False
01584,20090601,20191213,672,47.9242,8.6473,Geisingen,True,True,True,True,True,False,False,False,False,True,False,True
01587,20031210,20191213,536,48.9481,11.4289,Gelbelsee,True,True,True,True,True,True,True,False,True,True,True,True
01590,20031001,20191213,37,51.4942,6.2463,Geldern-Walbeck,True,True,True,True,True,False,True,False,True,True,False,True
01594,19780101,19911231,44,51.5068,7.0945,Gelsenkirchen,False,False,False,False,False,False,False,True,True,False,False,False
01595,20121001,20191213,91,51.5762,7.0652,Gelsenkirchen-Buer,False,True,False,False,True,False,False,False,False,False,False,False
01598,20051201,20191213,328,50.2480,7.7456,Oberbachheim,False,True,False,False,True,False,False,False,False,False,False,False
01602,20040701,20191213,176,48.4329,7.9931,Ohlsbach,True,True,True,True,True,False,False,False,False,True,False,True
01605,19950901,20191213,35,52.3875,12.1601,Genthin,True,True,True,True,True,True,True,False,True,True,True,True
01607,20030709,20150826,346,49.1940,11.0265,Georgensgmünd,False,True,False,False,True,False,False,False,False,False,False,True
01612,19950901,20191213,311,50.8813,12.1289,Gera-Leumnitz,True,True,True,True,True,True,True,False,True,True,True,True
01614,19910901,20031231,474,49.2514,9.9338,Gerabronn,False,False,False,False,False,False,False,False,True,False,False,False
01619,19510101,19761231,90,49.7622,8.4887,Gernsheim,False,False,False,False,False,False,False,False,True,False,False,False
01623,19960301,20021130,530,50.4477,9.9174,Gersfeld,False,False,False,False,False,False,False,False,True,False,False,False
01639,19970320,20191213,203,50.6017,8.6439,Gießen/Wettenberg,True,True,True,True,True,True,True,False,True,True,True,True
01642,20031009,20191213,550,48.1085,11.2781,Gilching,False,True,False,False,False,False,False,False,False,False,False,False
01645,20040501,20191213,340,50.9656,9.0500,Gilserberg-Moischeid,True,True,True,True,True,False,False,False,False,True,False,True
01650,20041101,20191213,250,49.4648,7.4111,Henschtal,False,True,False,False,True,False,False,False,False,False,False,False
01666,20020101,20191212,12,54.8273,9.5058,Glücksburg-Meierwik,True,True,True,True,False,True,True,False,False,True,True,True
01667,19810101,20061231,1,53.7970,9.4295,Glückstadt,False,False,False,False,False,False,True,False,True,False,False,False
01669,20061101,20191213,43,53.8080,12.9608,Borrentin-Wolkwitz,False,True,False,False,True,False,False,False,False,False,False,False
01672,19740101,19780630,19,51.6833,6.1667,Goch,False,False,False,False,False,False,False,False,False,False,True,False
01684,20010101,20191213,238,51.1622,14.9506,Görlitz,True,True,True,True,True,True,True,True,True,True,True,True
01689,20040701,20191213,443,49.7656,11.3061,Gößweinstein,False,True,False,False,True,False,False,False,True,False,True,False
01691,19950901,20191213,167,51.5002,9.9507,Göttingen,True,True,True,True,True,True,True,False,True,True,True,True
01694,19950901,20191213,58,53.6060,12.1033,Goldberg,True,True,True,True,True,True,True,False,True,True,True,True
01711,20070501,20191213,438,47.7344,8.7932,Gottmadingen,False,True,False,False,True,False,False,False,False,False,False,False
01717,20050901,20191213,28,53.2651,11.5042,Grabow,False,True,False,False,True,False,False,False,False,False,False,False
01721,20061001,20191213,506,49.6640,11.2239,Gräfenberg-Kasberg,True,True,True,True,True,False,False,False,False,True,False,True
01726,20160118,20170203,408,50.7041,11.0182,Wolfsberg-Gräfinau-Angstedt,False,True,False,False,False,False,False,False,False,False,False,False
01727,19510101,20101231,948,47.7758,8.2477,Grafenhausen/Hochschwarzwald,False,False,False,False,False,False,False,False,True,False,False,False
01735,20050301,20191213,628,48.7893,13.6291,Grainet-Rehberg,True,True,True,True,True,False,False,False,True,True,False,True
01736,20020702,20191213,27,53.5731,10.6797,Grambek,True,True,True,True,True,False,True,False,False,True,False,True
01744,20041201,20191213,139,51.5718,14.4764,Graustein,False,True,False,False,True,False,False,False,False,False,False,False
01750,20040901,20191213,190,51.4498,9.4131,Grebenstein,False,True,False,False,True,False,False,False,False,False,False,False
01752,19730101,20040331,516,49.0734,11.3719,Greding-Herrnsberg,False,False,False,False,False,False,False,False,True,False,False,False
01757,19950901,20191213,2,54.0967,13.4056,Greifswald,True,True,True,True,True,True,True,False,True,True,True,True
01758,19670101,19780101,2,54.1000,13.4500,Greifswald-Wieck,True,False,False,False,False,False,True,False,True,False,True,False
01759,20010131,20191213,12,54.2437,13.9102,Greifswalder,True,True,True,True,True,True,True,False,True,True,True,True
01766,19950901,20191213,48,52.1344,7.6969,Münster/Osnabrück,True,True,True,True,True,True,True,False,True,True,True,True
01769,20041001,20191213,25,53.8312,11.1713,Grevesmühlen,False,True,False,False,True,False,False,False,False,False,False,False
01770,20061001,20191213,38,52.4233,11.9660,Grieben,False,True,False,False,True,False,False,False,False,False,False,False
01792,20051201,20191213,27,52.7553,7.4815,Groß,False,True,False,False,True,False,False,False,False,False,False,False
01793,20060801,20191213,104,51.8806,11.4650,Hecklingen-Groß,False,True,False,False,True,False,False,False,False,False,False,False
01801,20040701,20191213,31,52.4042,12.7923,Groß,False,True,False,False,True,False,False,False,False,False,False,False
01803,20040901,20191213,34,54.0714,12.3238,Groß,True,True,True,True,True,False,True,False,True,True,True,True
01810,20140701,20191213,56,52.9094,13.5371,Schorfheide-Groß,False,True,False,False,True,False,False,False,False,False,False,False
01813,20070101,20191213,15,54.4032,9.7654,Groß,False,True,False,False,True,False,False,False,False,False,False,False
01814,20040601,20191213,87,49.9052,8.4459,Groß-Gerau-Wallerstädten,False,True,False,False,True,False,False,False,False,False,False,False
01827,20070101,20191213,3,54.3726,11.0828,Großenbrode,False,True,False,False,True,False,False,False,False,False,False,False
01829,19510101,19601231,38,52.9432,8.2105,Großenkneten-Sage,False,False,False,False,False,False,False,False,True,False,False,False
01830,20041101,20110121,270,50.5455,9.5175,Großenlüder-Kleinlüder,False,True,False,False,True,False,False,False,False,False,False,False
01831,19830901,20040827,1449,49.1126,13.1353,Großer,False,False,False,False,False,False,False,False,False,False,True,False
01832,20000816,20191213,1436,49.1129,13.1338,Großer,True,True,True,True,True,True,False,False,True,True,True,True
01833,19510101,19821101,1307,49.0851,13.2801,Grosser,True,True,True,True,False,True,False,False,True,True,False,True
01834,19730101,19780701,913,50.8519,10.4665,Grosser,True,False,False,False,False,False,False,False,True,False,True,False
01844,20070101,20191213,517,47.9411,11.9004,Feldkirchen-Westerham-Lenzmühle,False,True,False,False,True,False,False,False,True,False,False,False
01846,20060302,20191213,344,48.6773,12.6204,Pilsting-Bäckermühle,False,True,False,False,False,False,False,False,False,False,False,False
01847,20080401,20191213,92,51.2743,12.0517,Weißenfels-Wengelsdorf,False,True,False,False,True,False,False,False,False,False,False,False
01848,20061101,20191213,118,51.3090,12.1718,Markranstädt-Großlehna,False,True,False,False,True,False,False,False,False,False,False,False
01849,19510101,19601231,408,48.8126,11.5728,Großmehring-Theißing,False,False,False,False,False,False,False,False,True,False,False,False
01851,20030709,20191213,110,49.9229,9.0904,Großostheim,False,True,False,False,False,False,False,False,False,False,False,True
01863,20071201,20191213,258,50.2667,9.1854,Gründau-Breitenborn,True,True,True,True,True,False,True,False,False,True,False,True
01869,19950901,20191213,56,53.3153,13.9338,Grünow,True,True,True,True,True,True,True,False,True,True,True,True
01870,20030709,20191213,160,49.5665,8.1780,Grünstadt,False,True,False,False,True,False,False,False,False,False,False,True
01873,19610101,19890531,300,51.7956,10.2380,"Grund,",False,False,False,False,False,False,False,False,True,False,False,False
01874,19810101,19921124,320,51.8000,10.2167,"Grund,",False,False,False,False,False,False,False,False,True,False,True,False
01885,20111219,20170217,420,51.6463,10.9810,Harzgerode-Güntersberge,False,True,False,False,False,False,False,False,False,False,False,False
01886,20160901,20191213,444,48.4878,10.2607,Günzburg,True,True,False,True,True,False,False,False,False,False,True,True
01888,20050201,20191213,10,53.8119,12.1140,Parum,False,True,False,False,True,False,False,False,False,False,False,False
01892,20020101,20131028,72,51.9298,8.3005,Gütersloh,True,True,True,True,False,True,False,False,False,True,True,True
01896,19730101,20061230,371,51.0451,7.6164,Gummersbach-Erlenhagen,False,False,False,False,False,False,False,False,True,False,False,False
01900,20060103,20191213,450,48.4522,12.1549,Vilsheim-Münchsdorf,False,True,False,False,False,False,False,False,False,False,False,False
01902,19841101,20001231,413,49.1273,10.7448,Gunzenhausen,True,False,False,False,False,False,False,False,True,False,False,False
01920,19790401,20030331,100,51.4129,7.4895,Hagen-Fley,False,False,False,False,False,False,False,False,False,False,True,False
01922,19790101,19860228,111,51.3598,7.4717,Hagen,False,False,False,False,False,False,False,False,False,False,True,False
01929,19710101,20010731,567,51.8597,10.3368,Hahnenklee,False,False,False,False,False,False,False,False,True,False,False,False
01932,19510101,19601231,398,48.5833,13.0167,Haidenburg,False,False,False,False,False,False,False,False,True,False,False,False
01937,20050201,20191213,524,48.3705,8.7666,Haigerloch-Weildorf,False,True,False,False,True,False,False,False,False,False,False,False
01938,20030709,20191213,464,48.3028,11.5318,Haimhausen-Ottershausen,False,True,False,False,False,False,False,False,False,False,False,True
01950,20060110,20191213,780,47.6463,10.8073,Halblech-Trauchgau,False,True,False,False,False,False,False,False,False,False,False,False
01957,19950901,20150323,93,51.5138,11.9499,Halle-Kröllwitz,True,True,False,True,True,True,True,True,True,True,True,True
01960,19600101,19751231,102,51.4831,11.9671,Halle,True,False,False,False,False,False,False,False,True,False,True,False
01963,20060727,20191212,4,54.5742,8.5133,Hallig,False,True,False,False,False,False,False,False,False,False,True,True
01964,20050501,20191213,328,49.9445,6.3821,Olsdorf,True,True,True,True,True,False,False,False,False,True,False,True
01972,19510101,19601231,35,53.4793,10.2415,Hamburg-Bergedorf,False,False,False,False,False,False,False,False,True,False,False,False
01975,20050101,20191213,14,53.6332,9.9881,Hamburg-Fuhlsbüttel,True,True,True,True,True,True,True,True,True,True,True,True
01981,20050301,20191213,3,53.4777,9.8957,Hamburg-Neuwiedenthal,True,True,True,True,True,False,True,False,False,True,False,True
01987,19940101,20000229,47,53.5467,9.9662,Hamburg-Sankt,False,False,False,False,False,False,True,False,True,False,True,False
01990,19880501,20061231,18,53.5853,10.1293,Hamburg-Wandsbek,False,False,False,False,False,False,True,False,True,False,False,False
01993,20091101,20191212,68,52.0848,9.3896,Hameln,False,True,False,False,False,False,False,False,True,False,True,True
01997,20040308,20191213,220,50.1219,9.9079,Hammelburg,False,True,False,False,False,False,False,False,False,False,False,False
02011,20050101,20191213,50,52.3965,9.6629,Hannover-Herrenhausen,False,True,False,False,True,False,False,False,False,False,False,False
02012,20100601,20191213,57,52.3671,9.8190,Hannover-Kirchrode,False,True,False,False,True,False,False,False,False,False,False,False
02014,19950901,20191213,59,52.4644,9.6779,Hannover,True,True,True,True,True,True,True,False,True,True,True,True
02023,20021113,20191213,501,48.7918,10.7062,Harburg,True,True,True,True,True,True,True,False,True,True,True,True
02027,20060601,20191213,63,51.9753,8.2094,Harsewinkel,False,True,False,False,True,False,False,False,False,False,False,False
02039,20061101,20191213,201,51.9002,10.5699,"Harzburg,",True,True,True,True,True,False,False,False,True,True,False,True
02044,19950901,20191213,404,51.6520,11.1367,Harzgerode,True,True,True,True,True,True,True,False,True,True,True,True
02050,20061001,20191213,220,48.2766,8.0842,Haslach,False,True,False,False,True,False,False,False,False,False,False,False
02051,20060107,20191213,130,49.7845,9.4722,Hasloch/Main,False,True,False,False,False,False,False,False,False,False,False,False
02055,20090101,20141228,292,50.0493,10.4947,Haßfurt,False,True,False,False,False,True,False,False,False,False,True,True
02064,20050101,20191213,449,49.1840,10.8243,Haundorf-Obererlbach,False,True,False,False,True,False,False,False,False,False,False,False
02066,20030709,20191213,257,50.7383,9.6608,Haunetal-Wehrda,False,True,False,False,True,False,False,False,False,False,False,True
02069,19510101,19701231,648,48.8629,13.0670,Hausstein,False,False,False,False,False,False,False,False,True,False,False,False
02072,20061010,20161028,665,48.2738,9.4745,Hayingen,False,True,False,False,True,False,False,False,False,False,False,False
02073,20111217,20170217,434,51.5683,11.0815,Südharz-Hayn/Harz,False,True,False,False,False,False,False,False,False,False,False,False
02074,20050608,20191213,522,48.3751,8.9801,Hechingen,True,True,True,True,True,False,False,False,True,True,False,True
02080,20040701,20120912,110,49.4206,8.6676,Heidelberg,True,True,True,True,True,True,False,False,True,True,False,True
02081,19480101,19701231,561,49.3981,8.7251,Königstuhl,True,False,False,False,False,False,False,False,True,False,False,False
02088,20040601,20050512,498,48.6765,10.1307,Heidenheim/Brenz,True,True,False,True,True,False,True,False,True,True,False,True
02092,19610101,19901231,496,50.1691,7.9949,Heidenrod-Mappershain,False,False,False,False,False,False,False,False,True,False,False,False
02093,19710101,20061230,30,53.8562,9.8227,Heidmoor,False,False,False,False,False,False,False,False,True,False,True,False
02095,19810101,20031031,167,49.1448,9.2333,Heilbronn,False,False,False,False,False,False,True,False,False,False,False,False
02100,20181201,20191117,4,54.1860,7.9119,Helgoland-Düne,False,True,False,False,False,True,False,False,False,False,True,True
02109,20041001,20191213,450,50.0664,9.3458,Heinrichsthal,False,True,False,False,True,False,False,False,False,False,False,False
02110,20030105,20191213,57,51.0411,6.1042,Heinsberg-Schleiden,True,True,True,True,True,False,False,False,False,True,False,True
02115,20000209,20191213,4,54.1750,7.8920,Helgoland,True,True,True,True,True,True,False,False,True,True,True,True
02117,20141209,20170301,650,50.4104,6.3901,Hellenthal-Udenbreth,False,True,False,False,False,False,False,False,False,False,False,False
02118,19910101,20011231,302,50.2553,10.6832,Hellingen,False,False,False,False,False,False,False,False,True,False,False,False
02119,20030427,20191023,650,50.2380,11.7033,Helmbrechts,False,True,False,False,False,False,False,False,False,False,False,False
02122,19810101,20020531,2,53.9701,9.0095,"Helse,",False,False,False,False,False,False,True,False,False,False,False,False
02147,19510101,20071231,77,52.1264,8.6865,Herford,False,False,False,False,False,False,True,False,True,False,False,False
02152,20040901,20191213,380,51.0423,10.1469,Herleshausen-Archfeld,False,True,False,False,True,False,False,False,False,False,False,False
02158,19961001,20090101,350,48.8042,8.4430,"Herrenalb,",True,False,False,False,False,False,False,False,True,False,True,False
02159,20050701,20191213,434,48.5915,8.8541,Herrenberg,False,True,False,False,True,False,False,False,False,False,False,False
02166,19820101,19910502,344,51.0167,14.7500,Herrnhut,True,False,False,False,False,False,True,False,False,False,True,False
02167,20050301,20120402,302,49.7672,7.3356,Niederwörresbach,True,True,True,True,True,False,True,False,False,True,False,True
02170,20040911,20191213,526,50.1499,6.5527,Weißenseifen,False,True,False,False,True,False,False,False,False,False,False,False
02171,19950901,20191213,272,50.8519,9.7378,"Hersfeld,",True,True,True,True,True,True,True,False,True,True,True,True
02173,19810101,20071231,60,51.5890,7.1548,Herten,False,False,False,False,False,False,True,False,False,False,False,False
02174,20170418,20191213,238,51.6255,10.3695,Herzberg,True,True,True,True,True,False,True,False,True,True,False,True
02175,20061101,20191213,340,51.6890,10.3570,Herzberg-Lonau,False,True,False,False,True,False,False,False,False,False,False,False
02184,20050201,20190726,340,51.2142,9.6919,Hessisch,False,True,False,False,True,True,False,False,False,False,False,False
02201,20050801,20191213,1,54.5750,13.1044,Hiddensee-Vitte,True,True,True,True,True,False,True,False,False,True,True,True
02207,19740301,19781231,91,52.1833,9.9500,Hildesheim,False,False,False,False,False,False,False,False,False,False,True,False
02211,20041001,20191212,295,50.7371,7.6528,Hilgenroth,True,True,True,True,True,False,False,False,False,True,False,True
02213,20030710,20191213,407,50.3105,6.6236,Lissendorf,False,True,False,False,True,False,False,False,False,False,False,True
02221,19800101,19991031,1053,47.5408,10.4371,Hindelang-Unterjoch,False,False,False,False,False,False,False,False,True,False,False,False
02222,20040315,20191213,1015,47.5561,10.4274,Hindelang-Unterjoch,False,True,False,False,False,False,False,False,False,False,False,False
02228,19790101,20050630,883,47.8983,8.1055,Hinterzarten,False,False,False,False,False,False,False,False,True,False,True,False
02233,20040801,20191213,446,50.4040,11.8193,Hirschberg,False,True,False,False,True,False,False,False,False,False,False,False
02236,20050301,20180101,205,49.0490,7.7560,Hirschthal,False,True,False,False,True,True,False,False,False,False,False,False
02244,19800601,20050901,1008,47.7327,8.1627,Höchenschwand,True,False,False,False,False,False,False,False,True,False,True,False
02252,20050701,20191213,270,50.8990,14.7457,Bertsdorf-Hörnitz,True,True,True,True,True,False,True,False,True,True,True,True
02253,19831001,19960731,10,54.7667,8.2833,Hörnum/Sylt,False,False,False,False,False,False,False,False,False,False,True,False
02254,20050601,20191213,46,52.2396,7.6449,Hörstel-Riesenbeck,False,True,False,False,True,False,False,False,False,False,False,False
02261,19991202,20191213,565,50.3122,11.8761,Hof,True,True,True,True,True,True,True,False,True,True,True,True
02264,19810901,20021130,242,51.5337,9.4786,Hofgeismar-Beberbeck,False,False,False,False,False,False,False,False,True,False,False,False
02272,20091201,20191213,43,53.7784,11.5595,Ventschow,False,True,False,False,True,False,False,False,False,False,False,False
02274,20041101,20191213,518,50.0920,12.2134,Hohenberg/Eger,False,True,False,False,True,False,False,False,False,False,False,False
02278,20041201,20191213,131,51.7640,13.4700,Hohenbucko,False,True,False,False,True,False,False,False,False,False,False,False
02290,19950901,20191213,977,47.8009,11.0108,Hohenpeißenberg,True,True,True,True,True,True,True,True,True,True,True,True
02292,20041026,20191213,740,48.3551,9.3356,Hohenstein-Bernloch,False,True,False,False,True,False,False,False,False,False,False,False
02293,20041201,20191213,315,50.1919,8.0880,Hohenstein-Breithardt,False,True,False,False,True,False,False,False,False,False,False,False
02294,20040701,20191213,470,48.6573,12.0888,Hohenthann,False,True,False,False,True,False,False,False,False,False,False,False
02302,19910801,19921231,317,50.9632,11.4847,Hohlstedt-Kötschau,False,False,False,False,False,False,True,False,True,False,False,False
02303,20020101,20191212,10,54.3146,9.5390,Hohn,True,True,True,True,False,True,True,False,True,True,True,True
02306,20050801,20191213,8,54.3194,10.6732,Hohwacht,True,True,True,True,True,False,True,False,False,True,False,True
02315,20090101,20191212,81,51.7657,13.1666,Holzdorf,True,True,True,True,False,True,True,False,False,True,True,True
02319,20050601,20191213,685,47.8823,11.6962,Holzkirchen,True,True,True,True,True,False,False,False,False,True,False,True
02320,19821201,20000331,680,47.8735,11.7092,Holzkirchen/Obb,False,False,False,False,False,False,False,False,True,False,False,False
02323,20060701,20191213,110,51.8529,9.4953,"Bevern,",True,True,True,True,True,False,False,False,True,True,False,True
02324,19760101,20061231,440,51.7659,9.5447,Holzminden-Silberborn,False,False,False,False,False,False,False,False,True,False,False,False
02329,20040901,20191213,255,50.2446,8.5725,"Homburg,",False,True,False,False,True,False,False,False,False,False,False,False
02331,20040801,20191213,235,49.3278,7.3533,Homburg/Saar,False,True,False,False,True,False,True,False,False,False,False,False
02338,20020101,20051223,39,52.3333,7.5500,Hopsten,True,True,True,True,False,True,False,False,False,True,True,True
02349,20091208,20191212,1138,48.6136,8.2033,Hornisgrinde,False,True,False,False,False,False,False,False,True,False,True,True
02355,20051001,20191213,4,53.1228,8.4205,Hude/Oldenburg,False,True,False,False,True,False,False,False,False,False,False,False
02360,19510101,19771231,438,48.6018,11.6769,Hüll,False,False,False,False,False,False,True,False,True,False,False,False
02362,20040801,20191213,328,50.5651,7.4843,Hümmerich,True,True,True,True,True,False,False,False,False,True,False,True
02372,20070501,20191213,604,50.5466,12.5706,Stützengrün-Hundshübel,False,True,False,False,True,False,False,False,False,False,False,False
02374,19650101,19740701,3,54.4752,9.0564,Husum,True,True,True,True,False,True,False,False,True,True,True,True
02376,20051201,20191213,455,48.6549,13.5077,Büchlberg-Tannöd,False,True,False,False,True,False,False,False,False,False,False,False
02377,20101201,20191212,362,47.7001,7.5895,Kandern-Gupf,False,True,False,False,False,False,False,False,False,False,True,True
02385,20090427,20191212,376,49.6927,7.3264,Idar-Oberstein,True,True,True,True,False,True,True,False,False,True,True,True
02387,20040801,20191213,626,48.0374,10.7409,Buchloe,False,True,False,False,True,False,False,False,False,False,False,False
02388,20050301,20191213,193,48.0419,7.6322,Ihringen,False,True,False,False,True,False,False,False,True,False,False,False
02405,20041201,20191213,960,47.6078,10.2020,Immenstadt-Reute,False,True,False,False,True,False,False,False,False,False,False,False
02409,20090122,20191213,360,48.7662,11.4539,Ingolstadt,False,True,False,False,False,False,False,False,False,False,False,False
02410,20180511,20191212,364,48.7112,11.5362,Ingolstadt,True,True,True,True,True,True,True,False,False,True,True,True
02412,20060302,20191213,690,47.7614,12.7532,Inzell,False,True,False,False,False,False,False,False,False,False,False,False
02415,20050201,20191213,715,47.8177,11.8678,Irschenberg-Kasthub,False,True,False,False,True,False,False,False,False,False,False,False
02416,20050101,20191213,549,48.2022,12.0382,Isen-Westach,False,True,False,False,True,False,False,False,False,False,False,False
02417,19610101,19941231,621,48.1644,12.0307,Mittbach,False,False,False,False,False,False,False,False,True,False,False,False
02423,20040301,20050702,712,47.6894,10.0416,Isny,True,False,False,False,False,False,True,False,True,False,True,False
02429,20030703,20191213,21,53.9897,9.5696,Itzehoe,True,True,True,True,True,True,True,False,True,True,True,True
02431,20041001,20191213,367,50.1338,10.9318,Itzgrund-Herreth,False,True,False,False,True,False,False,False,False,False,False,False
02436,19950101,20061230,55,52.0547,13.2344,Jänickendorf,False,False,False,False,False,False,True,False,True,False,False,False
02437,20020101,20191212,21,54.4570,9.5203,Schleswig-Jagel,True,True,True,True,False,True,True,False,True,True,True,True
02438,20080401,20191213,40,53.4277,13.8167,Uckerland-Karlstein,False,True,False,False,True,False,False,False,False,False,False,False
02444,20040801,20191213,155,50.9251,11.5830,Jena,True,True,True,True,True,False,True,False,True,True,True,True
02453,20031118,20191213,403,48.1780,12.3798,Jettenbach,False,True,False,False,False,False,False,False,False,False,False,True
02456,20011017,20050826,7,53.5322,7.8806,Jever,True,True,True,True,False,True,True,False,True,True,True,True
02464,19510101,19901031,1,53.5316,9.6752,Jork,False,False,False,False,False,False,False,False,True,False,False,False
02465,20030710,20191213,1,53.5083,9.7376,Jork-Moorende,False,True,False,False,True,False,False,False,False,False,True,True
02473,20041201,20191213,76,50.9316,6.3431,Jülich,False,True,False,False,True,False,False,False,False,False,False,False
02474,19710101,20081230,91,50.9104,6.4093,Jülich,False,False,False,False,False,False,False,False,True,False,False,False
02475,19730101,19761231,75,52.0000,13.1009,Jüterbog,False,False,False,False,False,False,True,False,False,False,False,False
02477,19710101,19760101,728,47.5938,7.9597,Jungholz,True,False,False,False,False,False,False,False,False,False,False,False
02480,20040901,20191213,107,50.0643,8.9930,Kahl/Main,True,True,True,True,True,False,False,False,False,True,False,True
02482,19781201,19800430,741,51.1801,8.4887,Kahler,False,False,False,False,False,False,False,False,False,False,True,False
02483,19951012,20191213,839,51.1803,8.4891,Kahler,True,True,True,True,True,True,True,False,True,True,True,True
02485,20110502,20191213,489,48.9170,9.6871,Kaisersbach-Cronhütte,True,True,True,True,True,True,True,False,True,True,True,True
02486,20050301,20191213,271,49.4262,7.7557,Kaiserslautern,True,True,True,True,True,False,False,False,True,True,True,True
02488,19870101,20021001,516,48.7701,10.7876,Kaisheim-Neuhof,True,False,False,False,False,False,True,False,False,False,False,False
02493,19800101,19940531,2,54.4333,10.3667,Kalifornien,False,False,False,False,False,False,False,False,False,False,True,False
